id,publicId,title,description,date,link,videoTypeId
525202,459920-1,Joe Biden with Stop and Shop Strikers in Massachusetts,Former Vice President Joe Biden spoke at a rally in support of striking Stop and Shop workers.,2019-04-18,https://www.c-span.org/video/?459920-1/joe-biden-stop-shop-strikers-massachusetts,Speech
525647,460193-1,Joe Biden Campaign Rally in Pittsburgh,"Former Vice President Joe Biden (D) held his first campaign rally in Pittsburgh since announcing his 2020 presidential bid. At the top of his remarks, he mentioned the Poway synagogue shooting in California, telling an audience of supporters that the shooting was a reminder that we are in a &ldquo;battle for America&rsquo;s soul.&rdquo; Mr. Biden talked about the contributions of working class people, increasing the minimum wage to $15 an hour, and making college education and health care more affordable. This hour-long event also included an endorsement and speech by the president of the International Association of Fire Fighters (IAFF) and remarks by Jill Biden and a local Pittsburgh school teacher.",2019-04-29,https://www.c-span.org/video/?460193-1/joe-biden-campaign-rally-pittsburgh,Speech
525746,460257-1,Joe Biden in Iowa,Former Vice President Joe Biden held a campaign rally in Iowa.,2019-04-30,https://www.c-span.org/video/?460257-1/joe-biden-iowa,Speech
526427,460665-1,"Joe Biden in Hampton, New Hampshire","Former Vice President Joe Biden, a 2020 Democratic presidential candidate, made a campaign stop in Hampton, New Hampshire at the Community Oven, a local pizza parlor.",2019-05-13,https://www.c-span.org/video/?460665-1/joe-biden-hampton-hampshire,Speech
526237,460548-1,Joe Biden Presidential Campaign Kick-Off,"Former Vice President Joe Biden (D) kicked off his 2020 presidential campaign with a rally in Philadelphia. To a large crowd of supporters at Eakins Oval, the former vice president stressed unity over division and said if elected, he would work with others to address issues such as climate change, health care affordability and access, and jobs and the economy.",2019-05-18,https://www.c-span.org/video/?460548-1/joe-biden-presidential-campaign-kick,Speech
527574,461356-1,Iowa Democratic Party Hall of Fame Forum,The Iowa Democratic Party held its Hall of Fame event with remarks from 19 Democratic presidential candidates.,2019-06-09,https://www.c-span.org/video/?461356-1/iowa-democratic-party-hall-fame-forum,Speech
528001,461569-1,"Joe Biden in Mount Pleasant, Iowa","Former Vice President Joe Biden, a 2020 Democratic presidential candidate, spoke in Mount Pleasant, Iowa.",2019-06-11,https://www.c-span.org/video/?461569-1/joe-biden-mount-pleasant-iowa,Speech
528108,461636-1,"Joe Biden Campaign Rally in Davenport, Iowa","Former Vice President Joe Biden, a 2020 presidential candidate, completed the first day of a two-day trip through Iowa with a speech in Davenport, Iowa.",2019-06-11,https://www.c-span.org/video/?461636-1/joe-biden-campaign-rally-davenport-iowa,Speech
528860,461983-20,South Carolina Democratic Party Convention: Joe Biden,"Former Vice President Joe Biden, a 2020 Democratic presidential candidate, spoke at the South Carolina Democratic Party convention in Columbia.",2019-06-22,https://www.c-span.org/video/?461983-20/south-carolina-democratic-party-convention-joe-biden,Speech
528784,461983-2,South Carolina Democratic Party Convention: Senator Kamala Harris,"Senator Kamala Harris (D-CA), a 2020 Democratic presidential candidate, spoke at the South Carolina Democratic Party convention in Columbia.",2019-06-22,https://www.c-span.org/video/?461983-2/south-carolina-democratic-party-convention-senator-kamala-harris,Speech
528960,462126-1,Joe Biden at Rainbow PUSH Coalition Convention,"Former Vice President Joe Biden, a 2020 Democratic presidential candidate, addressed the Rainbow PUSH Coalition Convention in Chicago. He talked about overcoming racial inequality and the need to strengthen the country&rsquo;s labor unions and middle class. Mr. Biden also discussed the previous night&rsquo;s Democratic presidential debate in which Senator Kamala Harris (D-CA), also a presidential candidate, questioned his early political decisions as a young senator regarding civil rights.",2019-06-28,https://www.c-span.org/video/?462126-1/joe-biden-rainbow-push-coalition-convention,Speech
529136,462218-1,"Senator Kamala Harris Town Hall in Des Moines, Iowa","Senator Kamala Harris (D-CA), a 2020 Democratic presidential candidate, held a town hall in Des Moines, Iowa. Topics included health care, teacher pay, border security and the situation in detention centers at the U.S.-Mexico border.",2019-07-03,https://www.c-span.org/video/?462218-1/senator-kamala-harris-town-hall-des-moines-iowa,Speech
529211,462259-1,"Joe Biden Fourth of July Campaign Rally in Marshalltown, Iowa","Former Vice President Joe Biden and his wife Jill Biden held an event in Marshalltown, Iowa",2019-07-04,https://www.c-span.org/video/?462259-1/joe-biden-fourth-july-campaign-rally-marshalltown-iowa,Speech
529639,462515-1,Former Vice President Joe Biden Speech on Foreign Policy,"Former Vice President Joe Biden, a 2020 Democratic presidential candidate, outlined his foreign policy vision at the City University of New York. Mr. Biden criticized President Trump&rsquo;s foreign policy, saying if he becomes president he would end the &ldquo;Muslim ban,&rdquo; family separation at the U.S.-Mexico border, and join international agreements on climate change. He also discussed the threat of China and Russia.",2019-07-11,https://www.c-span.org/video/?462515-1/vice-president-joe-biden-speech-foreign-policy,Speech
529555,462453-1,"Joe Biden in Portsmouth, New Hampshire","Former Vice President Joe Biden, a 2020 Democratic presidential candidate, delivered remarks at the New Hampshire Young Democrats annual barbeque.",2019-07-12,https://www.c-span.org/video/?462453-1/joe-biden-portsmouth-hampshire,Speech
529557,462455-1,"Senator Kamala Harris in Gilford, New Hampshire","Senator Kamala Harris (D-CA), a 2020 Democratic presidential candidate, spoke to supporters at a house party in Gilford, New Hampshire",2019-07-14,https://www.c-span.org/video/?462455-1/senator-kamala-harris-gilford-hampshire,Speech
530992,463333-1,Former Vice President Joe Biden Remarks on Mass Shootings,"At a campaign stop in Burlington, Iowa, former Vice President Joe Biden, a 2020 Democratic presidential candidate, talked about the mass shootings in El Paso, Texas, and Dayton, Ohio.",2019-08-07,https://www.c-span.org/video/?463333-1/vice-president-joe-biden-remarks-mass-shootings,Speech
531028,463114-3,Joe Biden at Iowa State Fair,"Former Vice President Joe Biden, a 2020 Democratic presidential candidate, delivered remarks at the Iowa State fair. Afterward, he answered questions from audience members. During presidential election years, the <i>Des Moines Register</i> invites all candidates to speak at their political soapbox. The Iowa caucuses, scheduled for February 3, 2020, are the first nominating contest in the nation&rsquo;s presidential primaries.",2019-08-08,https://www.c-span.org/video/?463114-3/joe-biden-iowa-state-fair,Speech
531225,463176-3,"Iowa Democratic Wing Ding Event, Part 3","Senators Bernie Sanders (I-VT) and Cory Booker (D-NJ), Andrew Yang, Senator Kamala Harris (D-CA), Governor Jay Inslee (D-WA), Senator Elizabeth Warren (D-MA), and former Vice President Joe Biden, all 2020 Democratic presidential candidates, spoke during this portion of the 2019 Iowa Democratic Wing Ding fundraiser in Clear Lake, Iowa. What began as a fundraiser for local Iowa Democratic candidates and county parties in 2003 became an important stop for politicians from all over the country, especially those running for president. The Wing Ding in 2019 hosted 21 of the Democratic presidential candidates.",2019-08-09,https://www.c-span.org/video/?463176-3/iowa-democratic-wing-ding-event-part-3,Speech
531173,463123-2,Senator Kamala Harris at Iowa State Fair,"Senator Kamala Harris (D-CA), a 2020 Democratic presidential candidate, spoke at the Iowa State Fair. Afterward, she answered reporters' questions. During presidential election years, the Des Moines Register invites all candidates to speak at their political soapbox. The Iowa caucuses, scheduled for February 3, 2020, are the first nominating contest in the nation&rsquo;s presidential primaries.",2019-08-10,https://www.c-span.org/video/?463123-2/senator-kamala-harris-iowa-state-fair,Speech
531536,463586-1,"Joe Biden in Keene, New Hampshire","Former Vice President Joe Biden, a a 2020 Democratic presidential candidate, held an event at Keene State College in New Hampshire. He talked about the need to pass the Equality Act, expand on the Affordable Care Act, deal with the environment, and the need to support veterans. After the speech, the former vice president spent over an hour with supporters and onlookers during meet-and-greet.",2019-08-24,https://www.c-span.org/video/?463586-1/joe-biden-keene-hampshire,Speech
532289,464034-1,"Senator Kamala Harris at Portsmouth, New Hampshire Democratic Dinner","Senator Kamala Harris (D-CA), a 2020 Democratic presidential candidate, was the keynote speaker at the Portsmouth, New Hampshire Democratic Party annual banquet.",2019-09-06,https://www.c-span.org/video/?464034-1/senator-kamala-harris-portsmouth-hampshire-democratic-dinner,Speech
532404,463579-8,Senator Harris at New Hampshire Democratic Party Convention,"Senator Kamala Harris (D-CA), a 2020 presidential candidate, spoke at the New Hampshire Democratic Party&rsquo;s state convention in Manchester.",2019-09-07,https://www.c-span.org/video/?463579-8/senator-harris-hampshire-democratic-party-convention,Speech
532395,463579-2,Joe Biden at New Hampshire Democratic Party Convention,"Former Vice President Joe Biden, a 2020 presidential candidate, spoke at the New Hampshire Democratic Party&rsquo;s state convention in Manchester.",2019-09-07,https://www.c-span.org/video/?463579-2/joe-biden-hampshire-democratic-party-convention,Speech
534035,465055-1,Joe Biden in New Hampshire,"Former Vice President Joe Biden, a 2020 Democratic presidential candidate, gave a speech in Rochester, New Hampshire. He focused on the impeachment inquiry of President Trump.",2019-10-09,https://www.c-span.org/video/?465055-1/joe-biden-hampshire,Speech
534412,465286-1,"Joe Biden in Davenport, Iowa","Former Vice President Joe Biden, 2020 Democratic presidential candidate, hosted a community event in Davenport, Iowa.",2019-10-16,https://www.c-span.org/video/?465286-1/joe-biden-davenport-iowa,Speech
534696,465445-4,Joe Biden Remarks at DNC Women's Leadership Forum Conference,"Democratic presidential candidate Joe Biden spoke at the Democratic National Committee&rsquo;s 2019 Women&rsquo;s Leadership Forum Conference in Washington, DC. His remarks focused on the Violence Against Women Act and other women&rsquo;s issues. He also spoke about the Trump administration, and said he would be able to beat President Trump in the 2020 election.",2019-10-17,https://www.c-span.org/video/?465445-4/joe-biden-remarks-dnc-womens-leadership-forum-conference,Speech
534917,465445-6,"Democratic National Committee Women's Leadership Forum Conference, Joe Biden Remarks","Former Vice President Joe Biden, a 2020 Democratic presidential candidate, spoke at the Democratic National Committee&rsquo;s 2019 Women&rsquo;s Leadership Forum Conference. His remarks focused on the Violence Against Women Act and other women&rsquo;s issues. He also spoke about the Trump administration, and said he would be able to beat President Trump in the 2020 election.",2019-10-17,https://www.c-span.org/video/?465445-6/democratic-national-committee-womens-leadership-forum-conference-joe-biden-remarks,Speech
534878,465578-1,"Joe Biden in Scranton, Pennsylvania","Former Vice President Joe Biden, a 2020 Democratic presidential candidate, spoke at a campaign event in his hometown of Scranton, Pennsylvania. He talked about the middle class and his proposed economic policies",2019-10-23,https://www.c-span.org/video/?465578-1/joe-biden-scranton-pennsylvania,Speech
